x,y,z,dist
4.575193673372268677e-02,6.145073175430297852e-01,2.237185984849929810e-01,8.334987129040956344e-02
-3.198533058166503906e-01,8.342599272727966309e-01,-1.105187416076660156e+00,2.583999534446496452e-02
4.124855250120162964e-02,-1.062532186508178711e+00,4.833439588546752930e-01,2.729006375423912931e-02
6.590503454208374023e-01,-6.082366108894348145e-01,-1.862457543611526489e-01,1.629852498392054816e-01
1.172256946563720703e+00,-2.111225873231887817e-01,-5.076551437377929688e-01,2.369210565867365878e-02
2.988927662372589111e-01,-1.573981881141662598e+00,-2.675815522670745850e-01,1.724323186976046418e-01
-1.896982192993164062e-01,8.533005714416503906e-01,3.850143849849700928e-01,1.050251116479298391e-01
2.781557738780975342e-01,1.079544425010681152e-01,4.334620535373687744e-01,9.777956614058048307e-03
1.167103052139282227e+00,-3.776297569274902344e-01,-4.459124505519866943e-01,3.340351698141279246e-02
-6.605062484741210938e-01,1.198957800865173340e+00,-4.652478098869323730e-01,4.069044900916440194e-02
2.464484274387359619e-01,-9.533758759498596191e-01,-2.434303611516952515e-01,2.958936676249719969e-02
-7.262688875198364258e-01,1.251229763031005859e+00,-4.848151206970214844e-01,6.088628105783519540e-02
-1.903052628040313721e-01,-4.305814206600189209e-02,-3.606741875410079956e-02,6.596692449361761523e-02
-6.794943660497665405e-02,-1.062306642532348633e+00,-4.400745034217834473e-01,1.490195211165287748e-01
1.714274287223815918e-01,4.422518610954284668e-01,-5.555702373385429382e-03,6.423504493456572151e-02
-9.494667500257492065e-02,3.329625129699707031e-01,-1.102475166320800781e+00,1.104852028774807454e-01
-3.508930206298828125e-01,-8.126149773597717285e-01,-2.769410423934459686e-02,1.845326750344722377e-01
9.483560174703598022e-02,5.799579620361328125e-02,-8.498921394348144531e-01,3.888591652980064733e-02
8.283726871013641357e-03,4.024244472384452820e-02,3.434573411941528320e-01,3.849936054532302615e-02
1.657772660255432129e-01,-1.178358569741249084e-01,6.607262492179870605e-01,7.677706232146162824e-02
3.238823413848876953e-01,-6.338036656379699707e-01,6.205657124519348145e-01,5.386821363028584247e-02
3.033677637577056885e-01,1.244633674621582031e+00,3.334319591522216797e-01,2.294418054086878600e-01
6.834611296653747559e-01,-9.928238391876220703e-01,-3.077770173549652100e-01,5.814528916252457297e-02
7.310633659362792969e-01,1.383937597274780273e+00,1.064627051353454590e+00,2.472806585610285574e-02
7.832077890634536743e-02,-8.303822278976440430e-01,1.650975942611694336e-01,7.847723713603560469e-02
-3.978067040443420410e-01,-5.320302844047546387e-01,-9.591777920722961426e-01,2.415490785040473598e-01
-8.524880409240722656e-01,-6.574866920709609985e-02,-2.013854682445526123e-01,3.126689900777603753e-02
-5.009387731552124023e-01,4.864701628684997559e-01,-1.219074726104736328e+00,7.423232067572889392e-02
-5.571849942207336426e-01,1.125380754470825195e+00,-2.182778418064117432e-01,3.273188880018169933e-02
-2.952439188957214355e-01,-6.199535727500915527e-01,-3.204182684421539307e-01,1.537033287752520051e-02
2.844362854957580566e-01,-1.253732740879058838e-01,6.648698449134826660e-01,8.556216088389995145e-02
-1.332601606845855713e-01,-1.323203295469284058e-01,-7.570165991783142090e-01,4.315501029878066053e-02
4.370048046112060547e-01,2.407158166170120239e-01,-5.459844470024108887e-01,6.650250345950714514e-02
-8.935202956199645996e-01,5.728524327278137207e-01,-6.036246418952941895e-01,7.827461875452695894e-02
